Source,Target,Type,Id,Label,timeset,Weight
702,721,Directed,13850,,,1
702,723,Directed,13851,,,1
702,724,Directed,13852,,,1
702,725,Directed,13853,,,1
702,726,Directed,13854,,,1
702,727,Directed,13855,,,1
702,729,Directed,13856,,,1
702,730,Directed,13857,,,1
702,731,Directed,13858,,,1
702,732,Directed,13859,,,1
702,733,Directed,13860,,,1
702,735,Directed,13861,,,1
702,737,Directed,13862,,,1
702,738,Directed,13863,,,1
702,739,Directed,13864,,,1
702,740,Directed,13865,,,1
702,741,Directed,13866,,,1
702,742,Directed,13867,,,1
702,745,Directed,13868,,,1
702,747,Directed,13869,,,1
702,748,Directed,13870,,,1
702,749,Directed,13871,,,1
702,750,Directed,13872,,,1
702,751,Directed,13873,,,1
702,752,Directed,13874,,,1
702,754,Directed,13875,,,1
702,755,Directed,13876,,,1
702,756,Directed,13877,,,1
702,757,Directed,13878,,,1
702,760,Directed,13879,,,1
702,761,Directed,13880,,,1
702,762,Directed,13881,,,1
702,763,Directed,13882,,,1
702,764,Directed,13883,,,1
702,767,Directed,13884,,,1
702,768,Directed,13885,,,1
702,769,Directed,13886,,,1
702,771,Directed,13887,,,1
702,772,Directed,13888,,,1
702,773,Directed,13889,,,1
702,774,Directed,13890,,,1
702,776,Directed,13891,,,1
702,778,Directed,13892,,,1
702,779,Directed,13893,,,1
702,781,Directed,13894,,,1
702,782,Directed,13895,,,1
702,783,Directed,13896,,,1
702,786,Directed,13897,,,1
702,788,Directed,13898,,,1
702,789,Directed,13899,,,1
702,790,Directed,13900,,,1
702,791,Directed,13901,,,1
702,792,Directed,13902,,,1
702,793,Directed,13903,,,1
702,795,Directed,13904,,,1
702,796,Directed,13905,,,1
702,797,Directed,13906,,,1
702,799,Directed,13907,,,1
703,704,Directed,13908,,,1
703,705,Directed,13909,,,1
703,706,Directed,13910,,,1
703,708,Directed,13911,,,1
703,710,Directed,13912,,,1
703,711,Directed,13913,,,1
703,712,Directed,13914,,,1
703,714,Directed,13915,,,1
703,715,Directed,13916,,,1
703,716,Directed,13917,,,1
703,717,Directed,13918,,,1
703,718,Directed,13919,,,1
703,719,Directed,13920,,,1
703,720,Directed,13921,,,1
703,721,Directed,13922,,,1
703,722,Directed,13923,,,1
703,723,Directed,13924,,,1
703,724,Directed,13925,,,1
703,725,Directed,13926,,,1
703,726,Directed,13927,,,1
703,727,Directed,13928,,,1
703,728,Directed,13929,,,1
703,729,Directed,13930,,,1
703,730,Directed,13931,,,1
703,731,Directed,13932,,,1
703,732,Directed,13933,,,1
703,733,Directed,13934,,,1
703,734,Directed,13935,,,1
703,735,Directed,13936,,,1
703,736,Directed,13937,,,1
703,737,Directed,13938,,,1
703,739,Directed,13939,,,1
703,740,Directed,13940,,,1
703,741,Directed,13941,,,1
703,743,Directed,13942,,,1
703,744,Directed,13943,,,1
703,746,Directed,13944,,,1
703,747,Directed,13945,,,1
703,748,Directed,13946,,,1
703,750,Directed,13947,,,1
703,751,Directed,13948,,,1
703,752,Directed,13949,,,1
703,753,Directed,13950,,,1
703,754,Directed,13951,,,1
703,755,Directed,13952,,,1
703,756,Directed,13953,,,1
703,758,Directed,13954,,,1
703,759,Directed,13955,,,1
703,760,Directed,13956,,,1
703,762,Directed,13957,,,1
703,763,Directed,13958,,,1
703,764,Directed,13959,,,1
703,767,Directed,13960,,,1
703,768,Directed,13961,,,1
703,769,Directed,13962,,,1
703,771,Directed,13963,,,1
703,772,Directed,13964,,,1
703,773,Directed,13965,,,1
703,775,Directed,13966,,,1
703,776,Directed,13967,,,1
703,777,Directed,13968,,,1
703,778,Directed,13969,,,1
703,779,Directed,13970,,,1
703,780,Directed,13971,,,1
703,781,Directed,13972,,,1
703,782,Directed,13973,,,1
703,783,Directed,13974,,,1
703,784,Directed,13975,,,1
703,785,Directed,13976,,,1
703,786,Directed,13977,,,1
703,787,Directed,13978,,,1
703,789,Directed,13979,,,1
703,790,Directed,13980,,,1
703,791,Directed,13981,,,1
703,792,Directed,13982,,,1
703,795,Directed,13983,,,1
703,797,Directed,13984,,,1
703,799,Directed,13985,,,1
704,705,Directed,13986,,,1
704,706,Directed,13987,,,1
704,708,Directed,13988,,,1
704,709,Directed,13989,,,1
704,710,Directed,13990,,,1
704,711,Directed,13991,,,1
704,712,Directed,13992,,,1
704,714,Directed,13993,,,1
704,715,Directed,13994,,,1
704,717,Directed,13995,,,1
704,718,Directed,13996,,,1
704,719,Directed,13997,,,1
704,720,Directed,13998,,,1
704,721,Directed,13999,,,1
704,722,Directed,14000,,,1
704,723,Directed,14001,,,1
704,724,Directed,14002,,,1
704,725,Directed,14003,,,1
704,726,Directed,14004,,,1
704,727,Directed,14005,,,1
704,729,Directed,14006,,,1
704,730,Directed,14007,,,1
704,731,Directed,14008,,,1
704,732,Directed,14009,,,1
704,733,Directed,14010,,,1
704,734,Directed,14011,,,1
704,735,Directed,14012,,,1
704,736,Directed,14013,,,1
704,737,Directed,14014,,,1
704,738,Directed,14015,,,1
704,739,Directed,14016,,,1
704,741,Directed,14017,,,1
704,742,Directed,14018,,,1
704,743,Directed,14019,,,1
704,744,Directed,14020,,,1
704,745,Directed,14021,,,1
704,746,Directed,14022,,,1
704,748,Directed,14023,,,1
704,749,Directed,14024,,,1
704,750,Directed,14025,,,1
704,751,Directed,14026,,,1
704,753,Directed,14027,,,1
704,754,Directed,14028,,,1
704,755,Directed,14029,,,1
704,757,Directed,14030,,,1
704,758,Directed,14031,,,1
704,759,Directed,14032,,,1
704,761,Directed,14033,,,1
704,762,Directed,14034,,,1
704,763,Directed,14035,,,1
704,764,Directed,14036,,,1
704,765,Directed,14037,,,1
704,766,Directed,14038,,,1
704,767,Directed,14039,,,1
704,768,Directed,14040,,,1
704,769,Directed,14041,,,1
704,770,Directed,14042,,,1
704,771,Directed,14043,,,1
704,773,Directed,14044,,,1
704,774,Directed,14045,,,1
704,775,Directed,14046,,,1
704,776,Directed,14047,,,1
704,778,Directed,14048,,,1
704,779,Directed,14049,,,1
704,780,Directed,14050,,,1
704,782,Directed,14051,,,1
704,783,Directed,14052,,,1
704,784,Directed,14053,,,1
704,785,Directed,14054,,,1
704,786,Directed,14055,,,1
704,787,Directed,14056,,,1
704,788,Directed,14057,,,1
704,789,Directed,14058,,,1
704,790,Directed,14059,,,1
704,792,Directed,14060,,,1
704,793,Directed,14061,,,1
704,794,Directed,14062,,,1
704,795,Directed,14063,,,1
704,796,Directed,14064,,,1
704,798,Directed,14065,,,1
704,799,Directed,14066,,,1
705,706,Directed,14067,,,1
705,707,Directed,14068,,,1
705,708,Directed,14069,,,1
705,709,Directed,14070,,,1
705,710,Directed,14071,,,1
705,711,Directed,14072,,,1
705,712,Directed,14073,,,1
705,713,Directed,14074,,,1
705,715,Directed,14075,,,1
705,716,Directed,14076,,,1
705,718,Directed,14077,,,1
705,720,Directed,14078,,,1
705,721,Directed,14079,,,1
705,722,Directed,14080,,,1
705,723,Directed,14081,,,1
705,724,Directed,14082,,,1
705,725,Directed,14083,,,1
705,726,Directed,14084,,,1
705,728,Directed,14085,,,1
705,730,Directed,14086,,,1
705,731,Directed,14087,,,1
705,732,Directed,14088,,,1
705,734,Directed,14089,,,1
705,735,Directed,14090,,,1
705,737,Directed,14091,,,1
705,738,Directed,14092,,,1
705,740,Directed,14093,,,1
705,742,Directed,14094,,,1
705,744,Directed,14095,,,1
705,745,Directed,14096,,,1
705,746,Directed,14097,,,1
705,747,Directed,14098,,,1
705,748,Directed,14099,,,1
705,749,Directed,14100,,,1
705,750,Directed,14101,,,1
705,753,Directed,14102,,,1
705,754,Directed,14103,,,1
705,755,Directed,14104,,,1
705,756,Directed,14105,,,1
705,757,Directed,14106,,,1
705,758,Directed,14107,,,1
705,759,Directed,14108,,,1
705,760,Directed,14109,,,1
705,761,Directed,14110,,,1
705,762,Directed,14111,,,1
705,764,Directed,14112,,,1
705,765,Directed,14113,,,1
705,766,Directed,14114,,,1
705,767,Directed,14115,,,1
705,768,Directed,14116,,,1
705,769,Directed,14117,,,1
705,770,Directed,14118,,,1
705,771,Directed,14119,,,1
705,772,Directed,14120,,,1
705,773,Directed,14121,,,1
705,775,Directed,14122,,,1
705,776,Directed,14123,,,1
705,777,Directed,14124,,,1
705,778,Directed,14125,,,1
705,779,Directed,14126,,,1
705,780,Directed,14127,,,1
705,781,Directed,14128,,,1
705,782,Directed,14129,,,1
705,783,Directed,14130,,,1
705,785,Directed,14131,,,1
705,786,Directed,14132,,,1
705,787,Directed,14133,,,1
705,788,Directed,14134,,,1
705,789,Directed,14135,,,1
705,790,Directed,14136,,,1
705,791,Directed,14137,,,1
705,794,Directed,14138,,,1
705,795,Directed,14139,,,1
705,798,Directed,14140,,,1
706,707,Directed,14141,,,1
706,709,Directed,14142,,,1
706,711,Directed,14143,,,1
706,712,Directed,14144,,,1
706,713,Directed,14145,,,1
706,715,Directed,14146,,,1
706,716,Directed,14147,,,1
706,717,Directed,14148,,,1
706,718,Directed,14149,,,1
706,719,Directed,14150,,,1
706,720,Directed,14151,,,1
706,721,Directed,14152,,,1
706,722,Directed,14153,,,1
706,725,Directed,14154,,,1
706,728,Directed,14155,,,1
706,729,Directed,14156,,,1
706,730,Directed,14157,,,1
706,731,Directed,14158,,,1
706,732,Directed,14159,,,1
706,733,Directed,14160,,,1
706,734,Directed,14161,,,1
706,735,Directed,14162,,,1
706,736,Directed,14163,,,1
706,737,Directed,14164,,,1
706,738,Directed,14165,,,1
706,740,Directed,14166,,,1
706,741,Directed,14167,,,1
706,742,Directed,14168,,,1
706,743,Directed,14169,,,1
706,744,Directed,14170,,,1
706,746,Directed,14171,,,1
706,748,Directed,14172,,,1
706,749,Directed,14173,,,1
706,752,Directed,14174,,,1
706,753,Directed,14175,,,1
706,754,Directed,14176,,,1
706,755,Directed,14177,,,1
706,757,Directed,14178,,,1
706,758,Directed,14179,,,1
706,759,Directed,14180,,,1
706,760,Directed,14181,,,1
706,761,Directed,14182,,,1
706,762,Directed,14183,,,1
706,766,Directed,14184,,,1
706,767,Directed,14185,,,1
706,768,Directed,14186,,,1
706,769,Directed,14187,,,1
706,770,Directed,14188,,,1
706,772,Directed,14189,,,1
706,773,Directed,14190,,,1
706,774,Directed,14191,,,1
706,775,Directed,14192,,,1
706,776,Directed,14193,,,1
706,777,Directed,14194,,,1
706,778,Directed,14195,,,1
706,779,Directed,14196,,,1
706,780,Directed,14197,,,1
706,781,Directed,14198,,,1
706,782,Directed,14199,,,1
706,784,Directed,14200,,,1
706,785,Directed,14201,,,1
706,786,Directed,14202,,,1
706,787,Directed,14203,,,1
706,789,Directed,14204,,,1
706,791,Directed,14205,,,1
706,792,Directed,14206,,,1
706,794,Directed,14207,,,1
706,795,Directed,14208,,,1
706,796,Directed,14209,,,1
706,797,Directed,14210,,,1
706,798,Directed,14211,,,1
706,799,Directed,14212,,,1
707,708,Directed,14213,,,1
707,709,Directed,14214,,,1
707,711,Directed,14215,,,1
707,712,Directed,14216,,,1
707,713,Directed,14217,,,1
707,714,Directed,14218,,,1
707,715,Directed,14219,,,1
707,716,Directed,14220,,,1
707,717,Directed,14221,,,1
707,718,Directed,14222,,,1
707,719,Directed,14223,,,1
707,720,Directed,14224,,,1
707,721,Directed,14225,,,1
707,722,Directed,14226,,,1
707,724,Directed,14227,,,1
707,725,Directed,14228,,,1
707,726,Directed,14229,,,1
707,727,Directed,14230,,,1
707,728,Directed,14231,,,1
707,730,Directed,14232,,,1
707,731,Directed,14233,,,1
707,732,Directed,14234,,,1
707,733,Directed,14235,,,1
707,735,Directed,14236,,,1
707,736,Directed,14237,,,1
707,737,Directed,14238,,,1
707,738,Directed,14239,,,1
707,740,Directed,14240,,,1
707,741,Directed,14241,,,1
707,742,Directed,14242,,,1
707,743,Directed,14243,,,1
707,744,Directed,14244,,,1
707,745,Directed,14245,,,1
707,746,Directed,14246,,,1
707,747,Directed,14247,,,1
707,748,Directed,14248,,,1
707,749,Directed,14249,,,1
707,750,Directed,14250,,,1
707,751,Directed,14251,,,1
707,754,Directed,14252,,,1
707,756,Directed,14253,,,1
707,757,Directed,14254,,,1
707,758,Directed,14255,,,1
707,759,Directed,14256,,,1
707,761,Directed,14257,,,1
707,762,Directed,14258,,,1
707,763,Directed,14259,,,1
707,764,Directed,14260,,,1
707,766,Directed,14261,,,1
707,767,Directed,14262,,,1
707,768,Directed,14263,,,1
707,770,Directed,14264,,,1
707,771,Directed,14265,,,1
707,772,Directed,14266,,,1
707,774,Directed,14267,,,1
707,775,Directed,14268,,,1
707,776,Directed,14269,,,1
707,777,Directed,14270,,,1
707,778,Directed,14271,,,1
707,779,Directed,14272,,,1
707,780,Directed,14273,,,1
707,781,Directed,14274,,,1
707,782,Directed,14275,,,1
707,783,Directed,14276,,,1
707,785,Directed,14277,,,1
707,787,Directed,14278,,,1
707,788,Directed,14279,,,1
707,789,Directed,14280,,,1
707,791,Directed,14281,,,1
707,793,Directed,14282,,,1
707,794,Directed,14283,,,1
707,795,Directed,14284,,,1
707,796,Directed,14285,,,1
707,797,Directed,14286,,,1
707,798,Directed,14287,,,1
707,799,Directed,14288,,,1
708,709,Directed,14289,,,1
708,710,Directed,14290,,,1
708,711,Directed,14291,,,1
708,712,Directed,14292,,,1
708,714,Directed,14293,,,1
708,716,Directed,14294,,,1
708,717,Directed,14295,,,1
708,718,Directed,14296,,,1
708,719,Directed,14297,,,1
708,721,Directed,14298,,,1
708,722,Directed,14299,,,1
708,723,Directed,14300,,,1
708,725,Directed,14301,,,1
708,726,Directed,14302,,,1
708,727,Directed,14303,,,1
708,728,Directed,14304,,,1
708,729,Directed,14305,,,1
708,732,Directed,14306,,,1
708,733,Directed,14307,,,1
708,734,Directed,14308,,,1
708,735,Directed,14309,,,1
708,736,Directed,14310,,,1
708,737,Directed,14311,,,1
708,739,Directed,14312,,,1
708,742,Directed,14313,,,1
708,743,Directed,14314,,,1
708,744,Directed,14315,,,1
708,745,Directed,14316,,,1
708,746,Directed,14317,,,1
708,747,Directed,14318,,,1
708,749,Directed,14319,,,1
708,751,Directed,14320,,,1
708,752,Directed,14321,,,1
708,753,Directed,14322,,,1
708,755,Directed,14323,,,1
708,756,Directed,14324,,,1
708,757,Directed,14325,,,1
708,759,Directed,14326,,,1
708,760,Directed,14327,,,1
708,761,Directed,14328,,,1
708,762,Directed,14329,,,1
708,763,Directed,14330,,,1
708,764,Directed,14331,,,1
708,765,Directed,14332,,,1
708,766,Directed,14333,,,1
708,767,Directed,14334,,,1
708,768,Directed,14335,,,1
708,769,Directed,14336,,,1
708,770,Directed,14337,,,1
708,771,Directed,14338,,,1
708,772,Directed,14339,,,1
708,773,Directed,14340,,,1
708,774,Directed,14341,,,1
708,775,Directed,14342,,,1
708,776,Directed,14343,,,1
708,777,Directed,14344,,,1
708,779,Directed,14345,,,1
708,781,Directed,14346,,,1
708,782,Directed,14347,,,1
708,783,Directed,14348,,,1
708,784,Directed,14349,,,1
708,785,Directed,14350,,,1
708,787,Directed,14351,,,1
708,789,Directed,14352,,,1
708,790,Directed,14353,,,1
708,791,Directed,14354,,,1
708,792,Directed,14355,,,1
708,794,Directed,14356,,,1
708,796,Directed,14357,,,1
708,797,Directed,14358,,,1
708,798,Directed,14359,,,1
708,799,Directed,14360,,,1
709,710,Directed,14361,,,1
709,711,Directed,14362,,,1
709,712,Directed,14363,,,1
709,713,Directed,14364,,,1
709,714,Directed,14365,,,1
709,715,Directed,14366,,,1
709,716,Directed,14367,,,1
709,719,Directed,14368,,,1
709,720,Directed,14369,,,1
709,721,Directed,14370,,,1
709,722,Directed,14371,,,1
709,723,Directed,14372,,,1
709,724,Directed,14373,,,1
709,725,Directed,14374,,,1
709,726,Directed,14375,,,1
709,727,Directed,14376,,,1
709,728,Directed,14377,,,1
709,729,Directed,14378,,,1
709,730,Directed,14379,,,1
709,732,Directed,14380,,,1
709,734,Directed,14381,,,1
709,735,Directed,14382,,,1
709,736,Directed,14383,,,1
709,737,Directed,14384,,,1
709,739,Directed,14385,,,1
709,741,Directed,14386,,,1
709,742,Directed,14387,,,1
709,743,Directed,14388,,,1
709,744,Directed,14389,,,1
709,745,Directed,14390,,,1
709,746,Directed,14391,,,1
709,747,Directed,14392,,,1
709,749,Directed,14393,,,1
709,750,Directed,14394,,,1
709,751,Directed,14395,,,1
709,752,Directed,14396,,,1
709,753,Directed,14397,,,1
709,754,Directed,14398,,,1
709,755,Directed,14399,,,1
709,757,Directed,14400,,,1
709,759,Directed,14401,,,1
709,760,Directed,14402,,,1
709,761,Directed,14403,,,1
709,762,Directed,14404,,,1
709,763,Directed,14405,,,1
709,764,Directed,14406,,,1
709,765,Directed,14407,,,1
709,766,Directed,14408,,,1
709,767,Directed,14409,,,1
709,768,Directed,14410,,,1
709,770,Directed,14411,,,1
709,771,Directed,14412,,,1
709,772,Directed,14413,,,1
709,773,Directed,14414,,,1
709,774,Directed,14415,,,1
709,775,Directed,14416,,,1
709,776,Directed,14417,,,1
709,777,Directed,14418,,,1
709,778,Directed,14419,,,1
709,779,Directed,14420,,,1
709,780,Directed,14421,,,1
709,782,Directed,14422,,,1
709,783,Directed,14423,,,1
709,785,Directed,14424,,,1
709,786,Directed,14425,,,1
709,787,Directed,14426,,,1
709,788,Directed,14427,,,1
709,789,Directed,14428,,,1
709,790,Directed,14429,,,1
709,791,Directed,14430,,,1
709,792,Directed,14431,,,1
709,793,Directed,14432,,,1
709,796,Directed,14433,,,1
709,798,Directed,14434,,,1
709,799,Directed,14435,,,1
710,711,Directed,14436,,,1
710,712,Directed,14437,,,1
710,714,Directed,14438,,,1
710,716,Directed,14439,,,1
710,717,Directed,14440,,,1
710,719,Directed,14441,,,1
710,720,Directed,14442,,,1
710,721,Directed,14443,,,1
710,722,Directed,14444,,,1
710,724,Directed,14445,,,1
710,725,Directed,14446,,,1
710,726,Directed,14447,,,1
710,727,Directed,14448,,,1
710,728,Directed,14449,,,1
710,729,Directed,14450,,,1
710,730,Directed,14451,,,1
710,731,Directed,14452,,,1
710,734,Directed,14453,,,1
710,735,Directed,14454,,,1
710,736,Directed,14455,,,1
710,737,Directed,14456,,,1
710,738,Directed,14457,,,1
710,739,Directed,14458,,,1
710,741,Directed,14459,,,1
710,743,Directed,14460,,,1
710,744,Directed,14461,,,1
710,745,Directed,14462,,,1
710,746,Directed,14463,,,1
710,747,Directed,14464,,,1
710,748,Directed,14465,,,1
710,750,Directed,14466,,,1
710,751,Directed,14467,,,1
710,752,Directed,14468,,,1
710,753,Directed,14469,,,1
710,754,Directed,14470,,,1
710,755,Directed,14471,,,1
710,756,Directed,14472,,,1
710,757,Directed,14473,,,1
710,758,Directed,14474,,,1
710,759,Directed,14475,,,1
710,760,Directed,14476,,,1
710,761,Directed,14477,,,1
710,763,Directed,14478,,,1
710,764,Directed,14479,,,1
710,766,Directed,14480,,,1
710,767,Directed,14481,,,1
710,768,Directed,14482,,,1
710,769,Directed,14483,,,1
710,770,Directed,14484,,,1
710,773,Directed,14485,,,1
710,774,Directed,14486,,,1
710,775,Directed,14487,,,1
710,776,Directed,14488,,,1
710,777,Directed,14489,,,1
710,778,Directed,14490,,,1
710,779,Directed,14491,,,1
710,780,Directed,14492,,,1
710,782,Directed,14493,,,1
710,784,Directed,14494,,,1
710,785,Directed,14495,,,1
710,786,Directed,14496,,,1
710,788,Directed,14497,,,1
710,789,Directed,14498,,,1
710,790,Directed,14499,,,1
710,791,Directed,14500,,,1
710,792,Directed,14501,,,1
710,793,Directed,14502,,,1
710,794,Directed,14503,,,1
710,795,Directed,14504,,,1
710,796,Directed,14505,,,1
710,797,Directed,14506,,,1
710,799,Directed,14507,,,1
711,712,Directed,14508,,,1
711,713,Directed,14509,,,1
711,714,Directed,14510,,,1
711,715,Directed,14511,,,1
711,716,Directed,14512,,,1
711,717,Directed,14513,,,1
711,718,Directed,14514,,,1
711,719,Directed,14515,,,1
711,720,Directed,14516,,,1
711,721,Directed,14517,,,1
711,722,Directed,14518,,,1
711,723,Directed,14519,,,1
711,724,Directed,14520,,,1
711,725,Directed,14521,,,1
711,726,Directed,14522,,,1
711,727,Directed,14523,,,1
711,728,Directed,14524,,,1
711,729,Directed,14525,,,1
711,731,Directed,14526,,,1
711,732,Directed,14527,,,1
711,733,Directed,14528,,,1
711,736,Directed,14529,,,1
711,737,Directed,14530,,,1
711,738,Directed,14531,,,1
711,739,Directed,14532,,,1
711,741,Directed,14533,,,1
711,745,Directed,14534,,,1
711,746,Directed,14535,,,1
711,747,Directed,14536,,,1
711,748,Directed,14537,,,1
711,749,Directed,14538,,,1
711,750,Directed,14539,,,1
711,751,Directed,14540,,,1
711,752,Directed,14541,,,1
711,753,Directed,14542,,,1
711,754,Directed,14543,,,1
711,755,Directed,14544,,,1
711,756,Directed,14545,,,1
711,757,Directed,14546,,,1
711,758,Directed,14547,,,1
711,760,Directed,14548,,,1
711,761,Directed,14549,,,1
711,762,Directed,14550,,,1
711,763,Directed,14551,,,1
711,764,Directed,14552,,,1
711,766,Directed,14553,,,1
711,767,Directed,14554,,,1
711,768,Directed,14555,,,1
711,769,Directed,14556,,,1
711,771,Directed,14557,,,1
711,772,Directed,14558,,,1
711,773,Directed,14559,,,1
711,774,Directed,14560,,,1
711,775,Directed,14561,,,1
711,776,Directed,14562,,,1
711,778,Directed,14563,,,1
711,779,Directed,14564,,,1
711,780,Directed,14565,,,1
711,781,Directed,14566,,,1
711,782,Directed,14567,,,1
711,783,Directed,14568,,,1
711,785,Directed,14569,,,1
711,786,Directed,14570,,,1
711,788,Directed,14571,,,1
711,790,Directed,14572,,,1
711,791,Directed,14573,,,1
711,792,Directed,14574,,,1
711,793,Directed,14575,,,1
711,794,Directed,14576,,,1
711,795,Directed,14577,,,1
711,796,Directed,14578,,,1
711,797,Directed,14579,,,1
711,799,Directed,14580,,,1
712,713,Directed,14581,,,1
712,714,Directed,14582,,,1
712,715,Directed,14583,,,1
712,716,Directed,14584,,,1
712,717,Directed,14585,,,1
712,718,Directed,14586,,,1
712,719,Directed,14587,,,1
712,720,Directed,14588,,,1
712,722,Directed,14589,,,1
712,724,Directed,14590,,,1
712,726,Directed,14591,,,1
712,727,Directed,14592,,,1
712,728,Directed,14593,,,1
712,729,Directed,14594,,,1
712,731,Directed,14595,,,1
712,732,Directed,14596,,,1
712,733,Directed,14597,,,1
712,734,Directed,14598,,,1
712,735,Directed,14599,,,1
712,736,Directed,14600,,,1
712,737,Directed,14601,,,1
712,738,Directed,14602,,,1
